 TIME                    	Dry                      	Total                    	Horizontal               	
 HOURS              	Unit1               	Unit2               	Unit3               	
  +1.4150000000000000E+02	  -2.0562499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4162500000000000E+02	  -2.0437500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4175000000000000E+02	  -2.0312500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4187500000000000E+02	  -2.0187499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4200000000000000E+02	  -2.0062500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4212500000000000E+02	  -2.0062500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4225000000000000E+02	  -2.0187499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4237500000000000E+02	  -2.0312500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4250000000000000E+02	  -2.0437500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4262500000000000E+02	  -2.0562499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4275000000000000E+02	  -2.0687500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4287500000000000E+02	  -2.0812500000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4300000000000000E+02	  -2.0937500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4312500000000000E+02	  -2.1062500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4325000000000000E+02	  -2.1187499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4337500000000000E+02	  -2.1312500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4350000000000000E+02	  -2.1437500000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4362500000000000E+02	  -2.1562500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4375000000000000E+02	  -2.1687500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4387500000000000E+02	  -2.1812500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4400000000000000E+02	  -2.1937500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4412500000000000E+02	  -2.2062500000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4425000000000000E+02	  -2.2187500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4437500000000000E+02	  -2.2312500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4450000000000000E+02	  -2.2437499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4462500000000000E+02	  -2.2562500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4475000000000000E+02	  -2.2687499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4487500000000000E+02	  -2.2812500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4500000000000000E+02	  -2.2937499999999997E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4512500000000000E+02	  -2.3062499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4525000000000000E+02	  -2.3187499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4537500000000000E+02	  -2.3312499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4550000000000000E+02	  -2.3437500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4562500000000000E+02	  -2.3562499999999997E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4575000000000000E+02	  -2.3687499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4587500000000000E+02	  -2.3812500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4600000000000000E+02	  -2.3937499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4612500000000000E+02	  -2.4062500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4625000000000000E+02	  -2.4187499999999997E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4637500000000000E+02	  -2.4312499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4650000000000000E+02	  -2.4437500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4662500000000000E+02	  -2.4562499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4675000000000000E+02	  -2.4687500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4687500000000000E+02	  -2.4812500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4700000000000000E+02	  -2.4937499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4712500000000000E+02	  -2.5062500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4725000000000000E+02	  -2.5187499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4737500000000000E+02	  -2.5312500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4750000000000000E+02	  -2.5437500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4762500000000000E+02	  -2.5562499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4775000000000000E+02	  -2.5687500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4787500000000000E+02	  -2.5812500000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4800000000000000E+02	  -2.5937500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4812500000000000E+02	  -2.6375000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4825000000000000E+02	  -2.7124999999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4837500000000000E+02	  -2.7875000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4850000000000000E+02	  -2.8625000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4862500000000000E+02	  -2.9375000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4875000000000000E+02	  -3.0125000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4887500000000000E+02	  -3.0875000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4900000000000000E+02	  -3.1625000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4912500000000000E+02	  -3.2312500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4925000000000000E+02	  -3.2937500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4937500000000000E+02	  -3.3562500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4950000000000000E+02	  -3.4187500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4962500000000000E+02	  -3.4812500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4975000000000000E+02	  -3.5437500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4987500000000000E+02	  -3.6062500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5000000000000000E+02	  -3.6687500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5012500000000000E+02	  -3.7375000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5025000000000000E+02	  -3.8125000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5037500000000000E+02	  -3.8875000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5050000000000000E+02	  -3.9624999999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5062500000000000E+02	  -4.0374999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5075000000000000E+02	  -4.1124999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5087500000000000E+02	  -4.1875000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5100000000000000E+02	  -4.2625000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5112500000000000E+02	  -4.2874999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5125000000000000E+02	  -4.2625000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5137500000000000E+02	  -4.2374999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5150000000000000E+02	  -4.2124999999999995E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5162500000000000E+02	  -4.1875000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5175000000000000E+02	  -4.1624999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5187500000000000E+02	  -4.1374999999999993E+00	  +2.8034741404998620E+00	  +0.0000000000000000E+00	
  +1.5200000000000000E+02	  -4.1124999999999998E+00	  +2.5996525859500142E+01	  +0.0000000000000000E+00	
  +1.5212500000000000E+02	  -4.0874999999999995E+00	  +3.7812339416209007E+01	  +0.0000000000000000E+00	
  +1.5225000000000000E+02	  -4.0625000000000000E+00	  +5.6649684671240813E+01	  +0.0000000000000000E+00	
  +1.5237500000000000E+02	  -4.0374999999999996E+00	  +7.5090822888890258E+01	  +0.0000000000000000E+00	
  +1.5250000000000000E+02	  -4.0125000000000002E+00	  +9.3116006836454318E+01	  +0.0000000000000000E+00	
  +1.5262500000000000E+02	  -3.9874999999999998E+00	  +1.1070593469548052E+02	  +0.0000000000000000E+00	
  +1.5275000000000000E+02	  -3.9624999999999999E+00	  +1.2784177073063663E+02	  +0.0000000000000000E+00	
  +1.5287500000000000E+02	  -3.9375000000000000E+00	  +1.4450516545949142E+02	  +0.0000000000000000E+00	
  +1.5300000000000000E+02	  -3.9125000000000001E+00	  +1.6067827530159695E+02	  +0.0000000000000000E+00	
  +1.5312500000000000E+02	  -3.8874999999999997E+00	  +1.8868747229135965E+02	  +0.0000000000000000E+00	
  +1.5325000000000000E+02	  -3.8624999999999998E+00	  +2.0488844703298147E+02	  +0.0000000000000000E+00	
  +1.5337500000000000E+02	  -3.8374999999999999E+00	  +2.2051098950983837E+02	  +0.0000000000000000E+00	
  +1.5350000000000000E+02	  -3.8125000000000000E+00	  +2.3553837071214173E+02	  +0.0000000000000000E+00	
  +1.5362500000000000E+02	  -3.7875000000000001E+00	  +2.4995449894370753E+02	  +0.0000000000000000E+00	
  +1.5375000000000000E+02	  -3.7625000000000002E+00	  +2.6374393705334097E+02	  +0.0000000000000000E+00	
  +1.5387500000000000E+02	  -3.7375000000000003E+00	  +2.7689191896532384E+02	  +0.0000000000000000E+00	
  +1.5400000000000000E+02	  -3.7125000000000004E+00	  +2.8938436549130637E+02	  +0.0000000000000000E+00	
  +1.5412500000000000E+02	  -3.6500000000000004E+00	  +4.7545289580948224E+02	  +5.9377126009199401E+01	
  +1.5425000000000000E+02	  -3.5500000000000003E+00	  +4.9304034066933326E+02	  +6.3347740935155059E+01	
  +1.5437500000000000E+02	  -3.4500000000000002E+00	  +5.0953309714738089E+02	  +6.7150826546879415E+01	
  +1.5450000000000000E+02	  -3.3500000000000001E+00	  +5.2491350438689005E+02	  +7.0763227085190849E+01	
  +1.5462500000000000E+02	  -3.2500000000000000E+00	  +5.3916509266255036E+02	  +7.4164448395297981E+01	
  +1.5475000000000000E+02	  -3.1499999999999999E+00	  +5.5227260101667605E+02	  +7.7336390309352822E+01	
  +1.5487500000000000E+02	  -3.0499999999999998E+00	  +5.6422199360101115E+02	  +8.0263116898031811E+01	
  +1.5500000000000000E+02	  -2.9499999999999997E+00	  +5.7500047470667664E+02	  +8.2930660937341088E+01	
  +1.5512500000000000E+02	  -2.8562499999999997E+00	  +7.4723306575894571E+02	  +1.9206040221286418E+02	
  +1.5525000000000000E+02	  -2.7687499999999998E+00	  +7.5797418832510891E+02	  +1.9681955346049548E+02	
  +1.5537500000000000E+02	  -2.6812499999999999E+00	  +7.6717925909792734E+02	  +2.0092416201346188E+02	
  +1.5550000000000000E+02	  -2.5937500000000000E+00	  +7.7483842105705287E+02	  +2.0435735846195109E+02	
  +1.5562500000000000E+02	  -2.5062500000000001E+00	  +7.8094347258002108E+02	  +2.0710537417832677E+02	
  +1.5575000000000000E+02	  -2.4187500000000002E+00	  +7.8548787622474470E+02	  +2.0915740366251867E+02	
  +1.5587500000000000E+02	  -2.3312500000000003E+00	  +7.8846676572997717E+02	  +2.1050549902111305E+02	
  +1.5600000000000000E+02	  -2.2437500000000004E+00	  +7.8987695122622245E+02	  +2.1114449378552632E+02	
  +1.5612500000000000E+02	  -2.1500000000000004E+00	  +8.9035509908701033E+02	  +3.9956312700184009E+02	
  +1.5625000000000000E+02	  -2.0500000000000003E+00	  +8.8840455485471443E+02	  +3.9807938205064607E+02	
  +1.5637500000000000E+02	  -1.9500000000000002E+00	  +8.8468597701951569E+02	  +3.9525486779387438E+02	
  +1.5650000000000000E+02	  -1.8500000000000001E+00	  +8.7920334752769986E+02	  +3.9110042839677345E+02	
  +1.5662500000000000E+02	  -1.7500000000000000E+00	  +8.7196253731625188E+02	  +3.8563219840491115E+02	
  +1.5675000000000000E+02	  -1.6499999999999999E+00	  +8.6297130002610868E+02	  +3.7887175792062237E+02	
  +1.5687500000000000E+02	  -1.5500000000000000E+00	  +8.5223926369936737E+02	  +3.7084634427435373E+02	
  +1.5700000000000000E+02	  -1.4500000000000000E+00	  +8.3977792046933257E+02	  +3.6158912579450401E+02	
  +1.5712500000000000E+02	  -1.4312499999999999E+00	  +6.9364499031813568E+02	  +1.7970021913726839E+02	
  +1.5725000000000000E+02	  -1.4937499999999999E+00	  +6.8030469495277600E+02	  +1.7376591521534291E+02	
  +1.5737500000000000E+02	  -1.5562499999999999E+00	  +6.6554973880614352E+02	  +1.6727231542080736E+02	
  +1.5750000000000000E+02	  -1.6187499999999999E+00	  +6.4939592185484787E+02	  +1.6025072033280978E+02	
  +1.5762500000000000E+02	  -1.6812499999999999E+00	  +6.3186054201069055E+02	  +1.5273680474539884E+02	
  +1.5775000000000000E+02	  -1.7437499999999999E+00	  +6.1296237659762130E+02	  +1.4477105856456689E+02	
  +1.5787500000000000E+02	  -1.8062499999999999E+00	  +5.9272166224451473E+02	  +1.3639930402110008E+02	
  +1.5800000000000000E+02	  -1.8687499999999999E+00	  +5.7116007321527093E+02	  +1.2767329688674923E+02	
  +1.5812500000000000E+02	  -1.9249999999999998E+00	  +3.9013742812814053E+02	  +3.9806910719138870E+01	
  +1.5825000000000000E+02	  -1.9749999999999999E+00	  +3.7296607897865761E+02	  +3.6702923760069289E+01	
  +1.5837500000000000E+02	  -2.0249999999999999E+00	  +3.5490710910022244E+02	  +3.3546579514512324E+01	
  +1.5850000000000000E+02	  -2.0749999999999997E+00	  +3.3597985649010826E+02	  +3.0365780313124624E+01	
  +1.5862500000000000E+02	  -2.1250000000000000E+00	  +3.1620458892448261E+02	  +2.7191772212300343E+01	
  +1.5875000000000000E+02	  -2.1749999999999998E+00	  +2.9560248225517478E+02	  +2.4059349607243430E+01	
  +1.5887500000000000E+02	  -2.2249999999999996E+00	  +2.7419559773403233E+02	  +2.1006879325729177E+01	
  +1.5900000000000000E+02	  -2.2749999999999999E+00	  +2.5200685838918176E+02	  +1.8075951243451424E+01	
  +1.5912500000000000E+02	  -2.3312499999999998E+00	  +1.0493142127221427E+02	  +0.0000000000000000E+00	
  +1.5925000000000000E+02	  -2.3937499999999998E+00	  +9.4083550884075677E+01	  +0.0000000000000000E+00	
  +1.5937500000000000E+02	  -2.4562499999999998E+00	  +8.2911273125503570E+01	  +0.0000000000000000E+00	
  +1.5950000000000000E+02	  -2.5187499999999998E+00	  +7.1426551551357818E+01	  +0.0000000000000000E+00	
  +1.5962500000000000E+02	  -2.5812499999999998E+00	  +5.9641684289160800E+01	  +0.0000000000000000E+00	
  +1.5975000000000000E+02	  -2.6437499999999998E+00	  +4.7569290869955012E+01	  +0.0000000000000000E+00	
  +1.5987500000000000E+02	  -2.7062499999999998E+00	  +3.5222298714994920E+01	  +0.0000000000000000E+00	
  +1.6000000000000000E+02	  -2.7687499999999998E+00	  +2.2613929292737964E+01	  +0.0000000000000000E+00	
  +1.6012500000000000E+02	  -2.8062499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6025000000000000E+02	  -2.8187499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6037500000000000E+02	  -2.8312499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6050000000000000E+02	  -2.8437500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6062500000000000E+02	  -2.8562499999999997E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6075000000000000E+02	  -2.8687499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6087500000000000E+02	  -2.8812500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6100000000000000E+02	  -2.8937499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6112500000000000E+02	  -2.9125000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6125000000000000E+02	  -2.9375000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6137500000000000E+02	  -2.9624999999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6150000000000000E+02	  -2.9874999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6162500000000000E+02	  -3.0125000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6175000000000000E+02	  -3.0375000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6187500000000000E+02	  -3.0625000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6200000000000000E+02	  -3.0874999999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6212500000000000E+02	  -3.1062500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6225000000000000E+02	  -3.1187499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6237500000000000E+02	  -3.1312500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6250000000000000E+02	  -3.1437500000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6262500000000000E+02	  -3.1562500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6275000000000000E+02	  -3.1687500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6287500000000000E+02	  -3.1812500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6300000000000000E+02	  -3.1937500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6312500000000000E+02	  -3.1937500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6325000000000000E+02	  -3.1812500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6337500000000000E+02	  -3.1687500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6350000000000000E+02	  -3.1562500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6362500000000000E+02	  -3.1437500000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6375000000000000E+02	  -3.1312500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6387500000000000E+02	  -3.1187499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6400000000000000E+02	  -3.1062500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6412500000000000E+02	  -3.0937500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6425000000000000E+02	  -3.0812500000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6437500000000000E+02	  -3.0687500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6450000000000000E+02	  -3.0562499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6462500000000000E+02	  -3.0437500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6475000000000000E+02	  -3.0312500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6487500000000000E+02	  -3.0187499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6500000000000000E+02	  -3.0062500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6512500000000000E+02	  -2.9937499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6525000000000000E+02	  -2.9812500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6537500000000000E+02	  -2.9687500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6550000000000000E+02	  -2.9562499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6562500000000000E+02	  -2.9437500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6575000000000000E+02	  -2.9312499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6587500000000000E+02	  -2.9187499999999997E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6600000000000000E+02	  -2.9062500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6612500000000000E+02	  -2.9125000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6625000000000000E+02	  -2.9375000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6637500000000000E+02	  -2.9624999999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6650000000000000E+02	  -2.9874999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6662500000000000E+02	  -3.0125000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6675000000000000E+02	  -3.0375000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6687500000000000E+02	  -3.0625000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6700000000000000E+02	  -3.0874999999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6712500000000000E+02	  -3.1062500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6725000000000000E+02	  -3.1187499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6737500000000000E+02	  -3.1312500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6750000000000000E+02	  -3.1437500000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6762500000000000E+02	  -3.1562500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6775000000000000E+02	  -3.1687500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6787500000000000E+02	  -3.1812500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6800000000000000E+02	  -3.1937500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
